UUID	Document Number	Date	In Handlist	Common Name	QUOTE_TRANSCRIPTION	Lat	Lng	ANCHOR	TYPE	Place_Type	Person_Gender	TAGS	Role	Person_Named by	Person_Job	COMMENTS
a4a2c928-9a48-45bf-9883-22435c04d292	RBLR 3112	1331-09-28T00:00:00Z	1		Adam de Alynton				char-offset:327	PERSON							
152c74db-b67a-44de-97b7-b84dbed44420	RBLR 1714	1317-05-13T00:00:00Z	1		Adam de Ailyneton				char-offset:122	PERSON			Principal	Principal		rector of the church of Willardesl	
9c6ac0e1-5723-4bd5-bb85-f85a5b98c983	RBLR 1717	1317-05-18T00:00:00Z	1		Adam de Ailyneton				char-offset:123	PERSON			Principal	Principal		the personal clerk of dominus Richard, formerly bishop of Hereford	
192ccb5e-67f6-4ae6-af9c-b70f01b7da4e	RBLR 2004	1320-12-25T00:00:00Z	1		Adam de Bropton				char-offset:359	PERSON							
19bc2ba0-602c-451b-be70-9f85888b9eb6	RBLR 1738	1317-07-21T00:00:00Z	1		Adam de Cranebrok				char-offset:143	PERSON			Principal	Principal			
6149d667-5393-4d10-9755-900db8fe3d07	RBLR 4406	1344-04-16T00:00:00Z	1		Adam de Herwynton				char-offset:129	PERSON							
9ab37465-2a13-46fb-b97b-92edcf15492d	RBLR 4406	1344-04-16T00:00:00Z	1		Adam de Herwyntone				char-offset:341	PERSON							
53afc670-d4e9-4deb-ae10-91843f57c52e	RBLR 3102	1331-01-26T00:00:00Z	1		Adam de Herwynton				char-offset:123	PERSON							
d5b552c8-0e80-43b4-a5e2-c48722b30b5c	RBLR 1737	1317-07-20T00:00:00Z	1		Adam de Herwynton				char-offset:143	PERSON			Principal	Principal			
3e8ee16c-f8a0-4002-8563-02154230d786	RBLR 0501	1305-01-09T00:00:00Z	1		Adam de la Pounde				char-offset:1146	PERSON							
c008a8b4-e648-4776-a1bf-c858979de9c9	RBLR 4704	1347-06-13T00:00:00Z	1		Adam Esger				char-offset:616	PERSON							
62124170-887d-463a-aa1d-7a92d7d37c81	RBLR 4705	1347-11-24T00:00:00Z	1		Adam Eseger				char-offset:471	PERSON							
abdec9f8-fd7a-4880-925b-04a5b5b41936	RBLR 2804	1328-10-16T00:00:00Z	1		Ada Murimouth				char-offset:2372	PERSON							
62aeb201-1c63-48c2-bd75-dff6ca53bffe	RBLR 1817	1318-08-06T00:00:00Z	1		Adam Murymuth				char-offset:319	PERSON							
0e75cf84-43f0-46e2-b4bc-392b51ff76ee	RBLR 1817	1318-08-06T00:00:00Z	1		Adam Murimouth				char-offset:50	PERSON							
cc99a5e4-2935-4d84-af6a-a62f63953abe	RBLR 2106	1321-12-07T00:00:00Z	1		Adam Murimouth				char-offset:48	PERSON							
0baa64d3-6719-48ea-a51c-71a43e16f16c	RBLR 4405	1344-04-08T00:00:00Z	1		Adam Truelove				char-offset:49	PERSON							
9c42a24d-478c-4e1e-8b8b-abb5d67112a8	RBLR 4404	1344-04-08T00:00:00Z	1		Adam Trewelove				char-offset:509	PERSON							
d612a6e1-a199-420e-800d-528535ba7602	RBLR 4404	1344-04-08T00:00:00Z	1		Adam Truelove				char-offset:67	PERSON							
bfd82e3d-527a-4b44-b963-e80be16dcb08	RBLR 1910	1319-11-12T00:00:00Z	1		Adam Hwyty				char-offset:332	PERSON							
552fed8d-5c71-42c5-9e28-6afb7b072d6d	RBLR 0501	1305-01-09T00:00:00Z	1		Adam Wyty				char-offset:2504	PERSON			Witness	Witness			
94269612-9fda-4dd8-815c-304c147cfecc	RBLR 1201	1312-02-25T00:00:00Z	1		Adam Wyty				char-offset:331	PERSON			Witness	Witness			
0c10ea0a-555c-4ecc-83fc-57aefe77305a	RBLR 1303	1313-10-31T00:00:00Z	1		Adam Whyty				char-offset:465	PERSON			Witness	Witness			
785556fa-b76d-47d4-8199-b701a322a692	RBLR 1403	1314-06-09T00:00:00Z	1		Adam Whyty				char-offset:535	PERSON			Witness	Witness			
16d6c289-a288-4473-8d85-025d40879802	RBLR 1601	1316-02-29T00:00:00Z	1		Adam Wythy				char-offset:738	PERSON			Witness	Witness			
c655a1c4-c765-4217-8818-e9c5ade45f83	RBLR 4504	1345-07-26T00:00:00Z	1		Ade, Dei gracia dudum Wyntoniensis episcopi				char-offset:532	PERSON			Dead				Adam Orleton, Bishop of Winchester 1333-1345
01c4393f-3d66-453c-918e-ec7a776439b5	RBLR 1605	1316-05-24T00:00:00Z	1		Ade de Alynetone				char-offset:2467	PERSON			Witness	Witness			
d3061bce-020b-4f20-9230-ebc6a1c0d03f	RBLR 1605	1316-05-24T00:00:00Z	1		Ade Lucas				char-offset:2524	PERSON			Witness	Witness			
a4c39a29-061e-44e2-bafa-7b33f5f4edad	RBLR 4603	1346-08-11T00:00:00Z	1		Ade				char-offset:320	PERSON			Dead				Adam Orleton, Bishop of Winchester 1333-1345
a3c9b6df-b30e-411f-b819-fce38b6796bc	RBLR 4401	1344-04-08T00:00:00Z	1	a diocesi nostra Herefordensi	a diocesi nostra Herefordensi				char-offset:377	PLACE			Going to				Hereford Diocese
3167dd23-a410-4ac1-a09d-63d5d06b98e5	RBLR 2903	1329-10-25T00:00:00Z	1		A duplicate of no.105				char-offset:112				Reference				
46b113fe-ff11-4453-8b44-5b7015f7d870	RBLR 1404	1315-01-03T00:00:00Z	1		Agnes la Marischal				char-offset:380	PERSON							
e091a569-d23e-4dc8-8ac2-5315bc8e61ad	RBLR 1714	1317-05-13T00:00:00Z	1	Aylton, Herefordshire	Ailyneton	Ailyneton	52.03703	-2.49878	char-offset:130	PLACE			Nominative	Nominative			
08d174d3-ba75-4903-b4a4-1c5795477de7	RBLR 1717	1317-05-18T00:00:00Z	1	Aylton, Herefordshire	Ailyneton'	Ailyneton'	52.03703	-2.49878	char-offset:131	PLACE			Nominative	Nominative			
fcc6ac62-a2c1-46e7-88a5-693b2dfd3598	RBLR 3101	1331-01-24T00:00:00Z	1	Rock, Worcestershire	Aca	Aca	52.33931	-2.39476	char-offset:363	PLACE							
44b16b61-bd58-4247-b4dd-68841059d23f	RBLR 1730	1317-05-26T00:00:00Z	1	Rock, Worcestershire	Aka	Aka	52.33931	-2.39476	char-offset:131	PLACE			Nominative	Nominative			Rock, near Droitwich, in Worcestershire
37bf9866-4eb5-4bad-b2d4-670f83e00f05	RBLR 1734	1317-05-26T00:00:00Z	1	Rock, Worcestershire	Ak'	Ak'	52.33931	-2.39476	char-offset:379	PLACE	settlement		Nominative	Nominative			Aka? (i.e. Rock, Worcestershire?)
d38cdb5f-3c88-42c4-b01c-2d071d672c74	RBLR 3405	1334-09-23T00:00:00Z	1	Alcester	Alcester				char-offset:831	PLACE							
db301cd8-c908-4710-b2ed-543fde2824aa	RBLR 4604	1346-09-22T00:00:00Z	1		Aldith his wife				char-offset:183	PERSON			Dead				that is, Aldith (atte Path?) wife of Gilbert ata Path' of Colewall
2f04f62a-ee5f-4dc8-9d10-1689f7f8a0e7	RBLR 4604	1346-09-22T00:00:00Z	1		Aldith				char-offset:433	PERSON			Dead				Aldith, wife of Gilbert ate Path'
f93d3dee-f72a-4dd6-81a6-69a169afaa09	RBLR 4303	1343-08-26T00:00:00Z	1	all the lands and tenements in the city of Hereford and in its suburb and also in the vills of Wyneston' Clehungr', and Bullynghop', which the grantors held of the gift of the said bishop	all the lands and tenements in the city of Hereford and in its suburb and also in the vills of Wyneston' Clehungr', and Bullynghop', which the grantors held of the gift of the said bishop				char-offset:309	PLACE			RB property				in Hereford, Winston, Clehonger, and Bullinghope
b3d3dc07-00b2-4678-8c6f-a76dbf8010eb	RBLR 3006	1330-11-15T00:00:00Z	1	Alvechurch	Alvechurch				char-offset:115	PLACE			RB property				
38ea3a0b-1e29-4bd5-8a85-d33bd885ca9b	RBLR 1603	1316-04-12T00:00:00Z	1	a messuage and arable land in the town of Breyntone.	a messuage and arable land in the town of Breyntone.				char-offset:111	PLACE			RB property				
b4c080fb-fe0c-42f4-bdaf-867542b7ec90	RBLR 3603	1336-04-23T00:00:00Z	1	a messuage and land in Breinton.	a messuage and land in Breinton.				char-offset:202	PLACE			RB property				in Breinton
c6ddd7f6-b25a-45df-a2b2-09f844637461	RBLR 3604	1336-04-23T00:00:00Z	1	a messuage and land in Tupsley	a messuage and land in Tupsley				char-offset:154	PLACE			RB property				Tupsley (akla Topesleye) is a suburb to the E/NE of city of Hereford; RB's brother is Hugh de Topesleye
22d476ff-dff0-4127-a9a7-ec49b711d7f1	RBLR 1601	1316-02-29T00:00:00Z	1	a messuage containing three cottages with houses built thereon and seventy-one acres of arable land in the town of Chirchebroynton'	a messuage containing three cottages with houses built thereon and seventy-one acres of arable land in the town of Chirchebroynton'				char-offset:196	PLACE			RB property				in Breinton
bfa84b04-698f-4d30-a504-8e4d5ece117e	RBLR 3602	1336-04-23T00:00:00Z	1	a messuage in Castle Street, Hereford, for a habitation for the vicars and clerks of the church	a messuage in Castle Street, Hereford, for a habitation for the vicars and clerks of the church				char-offset:739	PLACE							
3504a8d7-36f8-4a93-9aca-bd6cf3dd71b4	RBLR 1804	1318-03-17T00:00:00Z	1	a messuage in Hereford lying in front between the land of dominus Robert de Marceleye (?), chaplain celebrating mass in the chuch of St. Nicholas, Hereford, for the souls of Walter de la Barre and Rose his wife, and the land of Walter de Burghulle, cobbler, and behind lying between the land of the said dominus Roger on both sides and extending from the highway as far as the land of the said Roger and the land of John Blak	a messuage in Hereford lying in front between the land of dominus Robert de Marceleye (?), chaplain celebrating mass in the chuch of St. Nicholas, Hereford, for the souls of Walter de la Barre and Rose his wife, and the land of Walter de Burghulle, cobbler, and behind lying between the land of the said dominus Roger on both sides and extending from the highway as far as the land of the said Roger and the land of John Blak				char-offset:206	PLACE			RB property				
7ed5de12-6d58-46bd-a0f3-439cc01821e3	RBLR 1106	1311-07-06T00:00:00Z	1	a messuage with houses and buildings lying between the tenement of dominus John de la Pounde, chaplain, and the tenement of Robert de Somersete and extending from the highway as far as the land of John Lyghtfot In the city of Hereford	a messuage with houses and buildings lying between the tenement of dominus John de la Pounde, chaplain, and the tenement of Robert de Somersete and extending from the highway as far as the land of John Lyghtfot In the city of Hereford				char-offset:241	PLACE			RB property				
589dc97c-32b7-4f26-b2a8-f839aff6a166	RBLR 1718	1317-05-20T00:00:00Z	1		Ancelmus				char-offset:515	PERSON			Dead				St Anselm
63d45471-aeaf-430a-be84-dcde8cae8644	RBLR 1817	1318-08-06T00:00:00Z	1		Andream Sapity				char-offset:388	PERSON							
c69a17ad-f120-4ac1-ad3b-cf3c66794ade	RBLR 1817	1318-08-06T00:00:00Z	1		Andrew Sapity				char-offset:66	PERSON							
baeec1a3-766c-40c3-9610-bebcc8a8b3b7	RBLR 2803	1328-06-27T00:00:00Z	1	Angouleme	Angouleme				char-offset:647	PLACE							
e3754e20-6193-477c-8de7-d735030ddd4e	RBLR 1501	1315-04-27T00:00:00Z	1	Annadown	Annadown				char-offset:58	PLACE							Now spelled Annaghdown-- not in any of the gazetteers though. https://en.wikipedia.org/wiki/Annaghdown
99b8919f-2c63-435c-86b4-90b560c6b47f	RBLR 1736	1317-06-17T00:00:00Z	1	a piece of land with buildings lying in a place called Wrohthale in the city of Hereford	a piece of land with buildings lying in a place called Wrohthale in the city of Hereford				char-offset:217	PLACE			RB property				
70c8ff73-0729-4072-92ea-7f2e9e200e5e	RBLR 0201	1303-01-08T00:00:00Z	1	Aquablank	Aquablank				char-offset:158	PLACE			Nominative	Nominative			Aquablanca
f3badc85-e09c-4d0a-8e56-9caaa50c6e52	RBLR 1910	1319-11-12T00:00:00Z	1	arable land in the vill and fields of Chyrchebreynton', viz, nine acres	arable land in the vill and fields of Chyrchebreynton', viz, nine acres				char-offset:147	PLACE			RB property				in or near Breinton
6ae6536a-87c3-473f-8821-88386b33570e	RBLR 3903	1339-05-02T00:00:00Z	1		archbishop				char-offset:97				Office		Office		
c4bc429b-b95d-49cd-ba9a-cbc23b5c4b12	RBLR 3901	1339-03-04T00:00:00Z	1		archdeacon of Gloucester				char-offset:320				Office		Office		
f972fca0-ec50-4afe-9270-6c53221671b8	RBLR 3902	1339-03-13T00:00:00Z	1		archdeacon of Gloucester				char-offset:397	PERSON			Office|Principal	Principal	Office		that is, Roger de Breynton
76490c4e-5f72-497f-a556-9487d9edb350	RBLR 3901	1339-03-04T00:00:00Z	1		archdeacon of Shropshire				char-offset:89				Office		Office		
de1b9f40-eae4-4027-8e28-269e58127acd	RBLR 3303	1333-09-06T00:00:00Z	1	archdeacon of Worcester	archdeacon of Worcester				char-offset:68	PLACE			RB property				mistake for Archdeacon of Gloucester
e2bd6839-90e9-48f6-9634-81213ec4629e	RBLR 3902	1339-03-13T00:00:00Z	1		archdeacon of Worcester				char-offset:72				Office		Office		
cfc31ef4-2d9f-4e84-bbe2-1e604f6a444c	RBLR 3109	1331-06-29T00:00:00Z	1		Archdeacon Roger				char-offset:800	PERSON							
84b54f33-183f-466a-aeb6-790de3c6d88e	RBLR 3901	1339-03-04T00:00:00Z	1	archdeaconry	archdeaconry				char-offset:476	PLACE			Office|RB property		Office		of Gloucester
4411e29f-8952-4a72-b10a-b8dc53aad0a1	RBLR 3903	1339-05-02T00:00:00Z	1		archdeacons				char-offset:248	PERSON			Office|Collective		Collective		Collective includes RB
acadfddd-70d5-4de2-928a-6254637c92d8	RBLR 4302	1343-06-27T00:00:00Z	1	a slender prebend of Hereford, value 10s	a slender prebend of Hereford, value 10s				char-offset:112	PLACE			RB property				
eb13d6dc-ae1b-4107-bf20-6297dee45289	RBLR 1107	1311-10-07T00:00:00Z	1	a tenement with buildings in the city of Hereford lying between the tenement of dominus John de Punda and the tenement of Robert de Somersete	a tenement with buildings in the city of Hereford lying between the tenement of dominus John de Punda and the tenement of Robert de Somersete				char-offset:185	PLACE			RB property				
7c1c7eda-8654-48d4-b9ba-4f0a1b8ffe2c	RBLR 1301	1313-01-27T00:00:00Z	1		Audley				char-offset:160				Nominative	Nominative			
109f0825-3a82-4114-8528-9e7c048de4a0	RBLR 1404	1315-01-03T00:00:00Z	1	Auescrofte	Auescrofte				char-offset:449	PLACE			Property				
6c16c54b-7b7a-40ba-aecb-6db46eacfd51	RBLR 1904	1319-05-12T00:00:00Z	1	Avignon	Avignon	Avignon	43.95000	4.80750	char-offset:47	PLACE	settlement						
eef46c4a-1b0c-4acd-9542-323f824b99e8	RBLR 4302	1343-06-27T00:00:00Z	1	Avignon	Avignon	Avignon	43.95000	4.80750	char-offset:289	PLACE	settlement		Given at	Given at			
52acc18e-3115-48b9-a42c-c0e85548ab8d	RBLR 5105	1351-08-06T00:00:00Z	1	Avignon	Avignon	Avignon	43.95000	4.80750	char-offset:216	PLACE	settlement		Given at	Given at			
09cf71bd-ee83-42d5-8b41-9c191e4d622b	RBLR 1904	1319-05-12T00:00:00Z	1	Avinione, in hospicio habitacionis reverendi patris predicti	Avinione, in hospicio habitacionis reverendi patris predicti				char-offset:1593	PLACE			Given at|Building	Given at			probably St Rufus beside Avignon, AO's usual residence
c3b8650f-6771-41b5-a703-cf54b108f38f	RBLR 1905	1319-05-14T00:00:00Z	1	Avinione, in hospicio quod inhabitavit tunc temporis reverendus pater, dominus Adam, Dei gracia Episcopus Herefordensis	Avinione, in hospicio quod inhabitavit tunc temporis reverendus pater, dominus Adam, Dei gracia Episcopus Herefordensis				char-offset:369	PLACE			Given at	Given at			Avignon, specifically in the house where AO is residing, probably meaning priory of St Rufus juxta Avignon
d2bdee99-3891-4e42-9bb2-af46dce22e6d	RBLR 1906	1319-05-14T00:00:00Z	1	Priory of St Rufus beside Avignon	Avinione in hospicio quod tunc temporis inhabitavit venerabilis pater predictus	Avinione in hospicio quod tunc temporis inhabitavit venerabilis pater predictus	43.93275	4.81236	char-offset:1539	PLACE			Given at|Building	Given at			that is, in the hospice temporarily inhabited by AO, probably the Priory of St Rufus beside Avignon
c323e06c-9f40-4ded-9c3a-2b7d7e719927	RBLR 1816	1318-07-26T00:00:00Z	1	Aymo de Sabaudia.	Aymo de Sabaudia.				char-offset:158	PLACE							
963de9a1-9516-445b-a6b4-79b3b55b700f	RBLR 1736	1317-06-17T00:00:00Z	1		bailiff of the dean and chapter				char-offset:652				Job				
079a0cd2-f9b4-4fff-a2d5-93fef090a454	RBLR 1107	1311-10-07T00:00:00Z	1		bailiff of the liberty of the dean and chapter of the cathedral church of St. Ethelbert of Hereford				char-offset:377				Job				
84770e55-d5b9-4f9a-a530-520fd9002ade	RBLR 1404	1315-01-03T00:00:00Z	1		bailiff of the Lord Bishop of Hereford				char-offset:513				Job				
d2cbad57-1b88-4a51-85e7-85d2e01d0b3f	RBLR 1718	1317-05-20T00:00:00Z	1	Banastre	Banastre				char-offset:181	PLACE			Nominative	Nominative			Bannister?
8b90acdd-de1d-4c91-b38e-bb878f2fd5ba	RBLR 0501	1305-01-09T00:00:00Z	1	Barewe	Barewe				char-offset:2365	PLACE			Nominative	Nominative			
6684bfc0-a7d6-4bae-81c6-acb971c12e3c	RBLR 1603	1316-04-12T00:00:00Z	1	Barewe	Barewe				char-offset:203	PLACE			Nominative	Nominative			
7085aebc-29e5-4cc4-8f9a-b4bcd8615091	RBLR 3901	1339-03-04T00:00:00Z	1		Bartholomew				char-offset:522	PERSON							
21c69339-368a-4800-b895-5b8c4113fba2	RBLR 3901	1339-03-04T00:00:00Z	1		Bartholomew				char-offset:509	PERSON							
d8b92dcb-3e01-412b-ae57-fa953d2ae3fb	RBLR 1736	1317-06-17T00:00:00Z	1		Bartholomew de la Barre				char-offset:362	PERSON							
f10b0639-7f25-4f92-a965-04b0e7458605	RBLR 1815	1318-06-11T00:00:00Z	1		Bartholomew de Regio				char-offset:95	PERSON							
9cc6203e-b445-4021-842e-62df34c1dab4	RBLR 0801	1308-01-09T00:00:00Z	1		Bartholomew le Especer of Hereford				char-offset:59	PERSON			Principal	Principal		le Especer	
e604d278-82f1-4fec-baac-895904a66756	RBLR 0802	1308-10-29T00:00:00Z	1		Bartholomew le Especer de Hereford'				char-offset:107	PERSON			Principal	Principal		le Especer	
a93cb01f-b3cd-47e5-b635-01fa101c4e9e	RBLR 1403	1314-06-09T00:00:00Z	1		Bartholomew				char-offset:582	PERSON			Scribe|Witness	Witness			Clerk
eaf8b875-6e4e-4c3d-b6bc-79874a5647bb	RBLR 1303	1313-10-31T00:00:00Z	1		Bartholomew the clerk				char-offset:477	PERSON			Scribe|Witness	Witness			
45ce3dcd-a5b7-4788-8d2a-93d967c78149	RBLR 3901	1339-03-04T00:00:00Z	1		Bartholomew Tyrel				char-offset:350	PERSON						rector of Old Radnor	
dc75468d-9b78-4637-b12f-04f35bd34018	RBLR 3706	1338-01-07T00:00:00Z	1		Bartholomew Tirel				char-offset:309	PERSON							
df2eaff4-eae1-4257-853e-40c2595ec481	RBLR 4404	1344-04-08T00:00:00Z	1	Beaconsfield	Beaconsfield				char-offset:92	PLACE							
f50d404e-2fba-4c62-8b0d-78f841eb854d	RBLR 3405	1334-09-23T00:00:00Z	1		Beckford				char-offset:1173	PERSON							
0032a4ee-44c6-4e16-ab84-28d72f45cc66	RBLR 1813	1318-04-01T00:00:00Z	1		Benedict				char-offset:79	PERSON							
61d26a6e-cf20-448e-ac8e-a85a9a8f9cf0	RBLR 1812	1318-03-31T00:00:00Z	1		Benedict				char-offset:77	PERSON							
84ce5ef4-0194-48a5-afa6-5efda2ca721d	RBLR 1301	1313-01-27T00:00:00Z	1	Benefices	Benefices				char-offset:51	PLACE							
15c98ad1-d462-4412-afea-718ff92f784c	RBLR 0201	1303-01-08T00:00:00Z	1		Bertram ......wring				char-offset:48	PERSON			Principal	Principal			
92014703-3bc6-4d63-b636-187786ed6c70	RBLR 0201	1303-01-08T00:00:00Z	1		Bertram				char-offset:48	PERSON							
b48ee39f-2d10-4419-bb8d-f521063ebcc8	RBLR 3101	1331-01-24T00:00:00Z	1	beyond seas	beyond seas				char-offset:122	PLACE			Going to				that is, France, either French Court or Avignon or both|RB is NOT among those going beyond seas, however
bba49732-56a0-43ed-8f76-a61f6b7ccb47	RBLR 2104	1321-03-02T00:00:00Z	1	beyond the seas	beyond the seas				char-offset:126	PLACE			Going to				that is, France (either the French Court or Avignon)
5e6dc0b0-5a8d-41eb-8471-609dedfa9a3d	RBLR 1501	1315-04-27T00:00:00Z	1	Biforde	Biforde				char-offset:1432	PLACE							
98501e35-b2d8-4446-8e51-aa00839068f6	RBLR 1907	1319-06-27T00:00:00Z	1		Bishop				char-offset:177	PERSON							
833f79f6-a94b-4768-bab9-71f43fbbd07b	RBLR 1501	1315-04-27T00:00:00Z	1		bishop of Annadown				char-offset:48				Job				
f7e03959-92a3-47e0-bf98-30c03124324c	RBLR 1714	1317-05-13T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:306				Job			one of the executors of the will of dominus Richard de Swynefeud	
b35e2853-ce38-499c-8319-dea27252fbe6	RBLR 1715	1317-05-17T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:231				Job				
36f4f2f7-deaf-4a59-a407-1e0046735de3	RBLR 1716	1317-05-17T00:00:00Z	1		bishop of Hereford,				char-offset:199				Job				
6a4ff9bf-f3cb-4062-b979-4ceb4cc59ec7	RBLR 1717	1317-05-18T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:196				Job				
2ed9b8f7-245d-43e3-8b4e-8af6c11df2ef	RBLR 1718	1317-05-20T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:371				Job				
bff680a5-c719-41df-9a4b-2138f46e9430	RBLR 1724	1317-05-23T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:204				Job				
6b8ed57e-4695-4c58-90b8-b26803979cd7	RBLR 1725	1317-05-24T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:209				Job				
8e87e205-6214-4b7a-9365-169037bc5031	RBLR 1726	1317-05-24T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:208				Job				
12bcf52a-465b-4ca6-974e-29b6c59946b2	RBLR 1727	1317-05-25T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:213				Job				
6ae2846b-56b1-4fc7-9a6d-6047cdd493c8	RBLR 1728	1317-05-25T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:202				Job				
5720b7c0-5622-42b5-81e7-d154e1d3054d	RBLR 1729	1317-05-25T00:00:00Z	1		bishop of Hereford.				char-offset:178				Job				
1361ef74-041c-43fe-8985-22014d1e70d7	RBLR 1730	1317-05-26T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:272				Job				
e865004b-65e2-45e3-8fe1-824b564d74ed	RBLR 1731	1317-05-26T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:207				Job				
5a6c1216-0a9a-4f21-95c9-32e5b34102e6	RBLR 1732	1317-05-26T00:00:00Z	1		bishop of Hereford,				char-offset:214				Job				
65584609-a1fe-44ba-84c6-0ca9d730b353	RBLR 1733	1317-05-26T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:231				Job				
10c922bc-6515-43b9-90d0-e2c06d9cd582	RBLR 1734	1317-05-26T00:00:00Z	1		bishop of Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:223				Job				
