Doc Number,Alt Numbering,Normalized text,Person ID,QUOTE_TRANSCRIPTION,UUID,Supplemental naming,COMMENTS,Principal|Office,Unhandled Tags 2,Clerical?,Patronymic?,Named by,Scribe,Principal,Witness,Dead,Gender
HCM 2887,,Richard Thurgrym,1ce8efd0-c4f3-4377-ba68-ce10b4981461,Richard Thorgrim,0bf9b719-022f-4023-855c-2fcf82567894,,role hard to specify| there's a bond given by him & John de la Halle to dominus Ralph (who's now dead),Lease-holder,,,,,,,,,
HCM 45,,Richard Thurgrym,1ce8efd0-c4f3-4377-ba68-ce10b4981461,Richard Thurgrin,ea21bf27-bd74-4938-a4c5-644919ebda9f,,,Witness,,,,,,,Witness,,M
HCM 469,,Richard Thurgrym,1ce8efd0-c4f3-4377-ba68-ce10b4981461,Richard Thurgrym,1fb2ba32-3535-46cf-8380-f08fa013a42a,,,Witness,,,,,,,Witness,,M
HCM 63,,Richard Thurgrym,1ce8efd0-c4f3-4377-ba68-ce10b4981461,Richard Thurgrym,0f8e8615-1d91-4ceb-b72c-6a7c88cf24f0,,,Witness,,,,,,,Witness,,M
HCM 64,,Richard Thurgrym,1ce8efd0-c4f3-4377-ba68-ce10b4981461,"Richard Thorgrim, formerly citizen of Hereford, deceased",69735a62-31d9-49da-9d69-b7e9fc073553,"formerly citizen of Hereford, deceased",,Dead,,,,,,,,Dead,M
HCM 703,,Richard Thurgrym,1ce8efd0-c4f3-4377-ba68-ce10b4981461,Richard Thurgrlm. b a i l i f f s of the king i n Hereford,1a269d91-94fd-4b3a-9ddf-c668deaabf7a,,fellow bailiff with Hugh Trone and Wm Goodknave,Witness|Agent,Agent,,,,,,Witness,,M
RBLR 1106,"RBLR 1106, HCM 203",Richard Thurgrym,1ce8efd0-c4f3-4377-ba68-ce10b4981461,Richard Thurgrym,d15ddbda-46e3-41c5-a128-80311f7257f4,,,Witness,,,,,,,Witness,,M
RBLR 1605,,Richard Thurgrym,1ce8efd0-c4f3-4377-ba68-ce10b4981461,"Ricardus Thurgrym, civis Herefordensis, tunc ballivus domini regis civitatis ejusdem",c58079fa-eacf-44f2-9f74-cb4f61ae3b72,"civis Herefordensis, tunc ballivus domini regis civitatis ejusdem",,Agent|Principal,Agent,,,,,Principal,,,M
HCM 1826,,Richard Toky,f15e2fbf-df15-4288-84ee-a0ab7769b4af,Richard Toky,f15e2fbf-df15-4288-84ee-a0ab7769b4af,,monk of St Peter's Glouc,Principal|Clerical,,TRUE,,,,Principal,,,M
HCM 2183,,Richard Toky,f15e2fbf-df15-4288-84ee-a0ab7769b4af,Richard Toky.,d3e00bc4-46a9-468f-b502-89cdcd9c99c3,,"cf HCM 365, p.522, c.1275-1300, also mentions Richard Toky",Witness|Scribe,,,,,Scribe,,Witness,,M
HCM 2368,,Richard Tyrel,cfef5c02-a737-45a3-b41b-341d186f3084,Richardo Tigel,35b97ff6-d8f5-49f1-b2e2-f77c41b3a377,,"cf Richard Tyrel HCM 1530, same year/page, exp for HC fabric",Principal|Clerical,,,,,,,,,M
HCM 2530,,Richard Tyrel,cfef5c02-a737-45a3-b41b-341d186f3084,"Richard, son and heir of Hugh Tyrel de Perua Marcleyas",cfef5c02-a737-45a3-b41b-341d186f3084,son and heir of Hugh Tyrel de Perua Marcleyas,,Principal,,,,,,Principal,,,M
HCM 560,,Richard Tyrel,cfef5c02-a737-45a3-b41b-341d186f3084,Richard @irel,83c7dee2-bce2-49ea-8e1e-a9b9d45e9c46,,Richard Tirel,Witness,,,,,,,Witness,,M
HCM 1613,,Richard Vyele,18de3a69-d0c0-4c98-bd95-bf50ef61e0fe,Richard Vyele,18de3a69-d0c0-4c98-bd95-bf50ef61e0fe,,,Witness,,,,,,,Witness,,M
HCM 1624,,Richard Vyele,18de3a69-d0c0-4c98-bd95-bf50ef61e0fe,Richard Vyel t,5ed12a61-723c-44f6-87b6-79c0c68dc3c4,,,Principal,,,,,,Principal,,,M
HCM 1686,,Richard Vyele,18de3a69-d0c0-4c98-bd95-bf50ef61e0fe,Richard Vyele,027e1441-5200-4a98-9b9a-4090caeb100b,,,Witness,,,,,,,Witness,,M
HCM 1687,,Richard Vyele,18de3a69-d0c0-4c98-bd95-bf50ef61e0fe,"Richard Vyele,",a00a3b92-db3e-4931-9dbf-3e3ecf8549e1,,,Witness,,,,,,,Witness,,M
HCM 1724,,Richard Whyting of Ledbury junior,c3ae7fd4-8b14-43d5-981e-4082438bd2b4,"Richard whytyng',",890f5278-2380-474b-968b-ffd4e553e376,,,Witness,,,,,,,Witness,,M
HCM 1910,,Richard Whyting of Ledbury junior,c3ae7fd4-8b14-43d5-981e-4082438bd2b4,"Richard wWyting of Ledbury, junior.",c3ae7fd4-8b14-43d5-981e-4082438bd2b4,junior,,Principal,,,,,,Principal,,,M
HCM 1747,,Richard Wilkyn,f6646744-003a-4c20-ad09-d67ff38bc189,Richard Wylekyn,f6646744-003a-4c20-ad09-d67ff38bc189,,,Neighbor,Neighbor,,,,,,,,M
HCM 1755,,Richard Wilkyn,f6646744-003a-4c20-ad09-d67ff38bc189,Richard Wilkyn,a22bac7e-840b-43ca-85da-c23db4edfa56,,,Neighbor,Neighbor,,,,,,,,M
HCM 672,,Richard Wilkyn,f6646744-003a-4c20-ad09-d67ff38bc189,Richard wylekyn,d521b673-95fc-4f37-b4f0-76a7242592ea,,land formerly of; vicinity Munstreworth,Neighbor,Neighbor,,,,,,,,M
HCM 2503,,Richard Willames,21f856c3-682a-4e98-a1c7-69d2430767f6,"Richard Willames,",21f856c3-682a-4e98-a1c7-69d2430767f6,,,Adjudicator,Adjudicant,,,,,,,,M
HCM 1527,,Richard Wroth,ddbcaf1b-ea72-4907-ae08-b21dabb11aee,"Richard Wroth', guatos of the hundred of Wormelowe",ddbcaf1b-ea72-4907-ae08-b21dabb11aee,guatos of the hundred of Wormelowe,custos of the hundred of W.,Principal|Adjudicator,Adjudicant,,,,,Principal,,,M
HCM 1769,,Richard Wroth,ddbcaf1b-ea72-4907-ae08-b21dabb11aee,"Richard Wroth', formerly guardian of the Land of Gower",472279c7-edea-40df-8893-6e7beaf4062f,formerly guardian of the Land of Gower,,Dead|Agent|Adjudicator,Agent|Adjudicant,,,,,,,Dead,M
HCM 2838,,Richard Wymondeswolde,0b18dff0-af82-4d22-be4c-4fc92b974fb2,"Richard wymondeswolde, canon of Lincoln",0b18dff0-af82-4d22-be4c-4fc92b974fb2,canon of Lincoln,co-exec with Wm Inge and dean of Lincoln of papal letters providing Philip Ilger with a canonry of Hereford,Clerical|Agent|Principal,Agent,TRUE,,,,Principal,,,M
HCM 1699,,Robert Agu,5689b9dd-545a-4339-af47-16eca159252e,Robert Agu,5689b9dd-545a-4339-af47-16eca159252e,,,Witness|Scribe,,,,,Scribe,,Witness,,M
HCM 2056,,Robert Aldebert,425b929f-ec04-43ed-9033-8ce5ceff615f,Robert Aldebart,425b929f-ec04-43ed-9033-8ce5ceff615f,,"cf HCM 1922, p. 374",Neighbor,Neighbor,,,,,,,,M
HCM 361,,Robert Andreu de Cloppeleye,82a28e2f-ad14-4767-8485-740dc21939aa,"Robert Andreu,",82a28e2f-ad14-4767-8485-740dc21939aa; cb2996d5-54c4-4b11-b00a-eafafe922e5a,,vicinity of Cloppeleye,Neighbor,Neighbor,,,,,,Witness,,M
HCM 532,,Robert Andreu de Cloppeleye,82a28e2f-ad14-4767-8485-740dc21939aa,"Robert Andreu de Cloppeleye,",414d6142-79ad-4631-b8c6-d2277b90f2ac,,,Witness,,,,,,,Witness,,M
HCM 292,,Robert atte Brugge de Kynnaston,216b7174-d76c-49a1-850f-dfee262e494c,° ate BrUgges,216b7174-d76c-49a1-850f-dfee262e494c,chaplain,Robert ate Brugge,Principal|Clerical,,TRUE,,,,Principal,,,M
HCM 294,,Robert atte Brugge de Kynnaston,216b7174-d76c-49a1-850f-dfee262e494c,° ate BrUgges,b5fb8628-d15d-4319-bbe5-3b4fe5d590f7,chaplain,Robert ate Brugge,Principal|Clerical,,,,,,,,,
HCM 760,,Robert atte Brugge de Kynnaston,216b7174-d76c-49a1-850f-dfee262e494c,"Robert Bruges’? de Kynnaston', chaplains.",d5194dab-6dd7-41f7-b6cf-33cef370353c,chaplain,"fellow chaplain with Thomas Berde, John --, John --, William ? & ? de P|Robert Brugg' de Kynnaston'",Principal|Clerical,,TRUE,,,,Principal,,,M
HCM 1898,,Robert atte Crene,a4db35d5-b5ac-40e9-b4a9-ef8b323209d4,Robert ate Crene,a4db35d5-b5ac-40e9-b4a9-ef8b323209d4,,villein of Robert le Chapmon and Agnes,Lease-holder|Agent,Agent|Lease-holder,,,,,,,,M
HCM 559,,Robert atte Heye,092f8729-216d-4fa7-b944-369f21483467,Robert ate Heye,092f8729-216d-4fa7-b944-369f21483467,,cf de la Haye? is this Roger son of Richard Manyword de la Haye (aka Ithenhaye/in the Haye)?,Neighbor,Neighbor,,,,,,,,M
HCM 217,,Robert atte Strode,ac6784b3-acdb-4859-9daf-b89ba6e9a9ad,Robert ate Strode,ac6784b3-acdb-4859-9daf-b89ba6e9a9ad,,,Witness,,,,,,,Witness,,M
HCM 346,,Robert atte Tounesende de Staverton,a1d5ee41-cb3b-4916-a146-88f68b57a8c4,Robert atte Tounesende de Stanerton',a1d5ee41-cb3b-4916-a146-88f68b57a8c4,husband to Joan,,Principal,,,,,,Principal,,,M
HCM 346,,Robert atte Watere,42967f81-aba4-4d53-a9e7-fb8cff2d17c2,Robert atte Watere,42967f81-aba4-4d53-a9e7-fb8cff2d17c2,,,Neighbor,Neighbor,,,,,,,,M
HCM 1613,,Robert Babetot,3abfb03c-e2de-4358-8d43-55cc1407a255,Robert Babetot,3abfb03c-e2de-4358-8d43-55cc1407a255,,,Witness,,,,,,,Witness,,M
HCM 3213,,Robert Baker’ de Chulmelegh,be5e7091-14a1-48c7-9c73-23db1c98a111,"Robert Baker’ de Chulmelegh'(?) of the diocese of Exeter, notary public.",be5e7091-14a1-48c7-9c73-23db1c98a111,notary public,cf HCM R22,Witness|Scribe|Clerical,,TRUE,,,Scribe,,Witness,,M
HCM 1934,,Robert Barbast,b30b5003-9766-4e07-a539-c0735be30e08,Robert Barbast',b30b5003-9766-4e07-a539-c0735be30e08,,"cf HCM 2074, p.560, for 1282 doc referencing land near Hereford Castle formerly of Robert le Barbeour",Witness,,,,,,,Witness,,M
HCM 2260,,Robert Baynard,45290682-14af-4b03-8e3a-7104298beff9,Robert Baynard,45290682-14af-4b03-8e3a-7104298beff9,,surety,Agent|Witness,Agent,,,,,,Witness,,M
HCM 1767,,Robert Blakeneye,d553d76a-b7d8-442f-8c35-8a8c06881bb8,"Robert Blakeneye,",d553d76a-b7d8-442f-8c35-8a8c06881bb8,,,Principal,,,,,,Principal,,,M
HCM 1264,,Robert Boter,befa3293-bf7a-4f6c-bfcc-c93f350d76f9,"Robert Boter,",befa3293-bf7a-4f6c-bfcc-c93f350d76f9,,,Witness,,,,,,,Witness,,M
HCM 1265,,Robert Boter,befa3293-bf7a-4f6c-bfcc-c93f350d76f9,Robert Boter,fbe7e420-d0cf-489f-8a89-61eb424231a1,,,Witness,,,,,,,Witness,,M
HCM 1281,,Robert Boter,befa3293-bf7a-4f6c-bfcc-c93f350d76f9,Robert Boter,8f1a5957-b4d7-40d7-83ff-011f848ee22a,,,Witness,,,,,,,Witness,,M
HCM 1940,,Robert Boter,befa3293-bf7a-4f6c-bfcc-c93f350d76f9,Robert Deven,653f1c76-7805-496f-8499-fed744e5fef8,,Robert Boter,Adjudicator,Adjudicant,,,,,,,,M
HCM 2077,,Robert Boter,befa3293-bf7a-4f6c-bfcc-c93f350d76f9,"Robert Boter, his father,",e0b689b6-19fd-4f5e-a65a-cdf2059d2a81,his father,father to John|husband to Joan|also father to William,Dead,,,,,,,,Dead,M
HCM 2077-em,,Robert Boter,befa3293-bf7a-4f6c-bfcc-c93f350d76f9,"Robert Boter, his father",535f7c0e-8c23-45f8-a7af-3b8556706563,his father,father to John son of Robert Boter,Dead,,,,,,,,Dead,M
HCM 672,,Robert Broun of Gloucester,a7cdc503-42cb-4442-a4dd-d6e9c54ce921,Robert Broun,a7cdc503-42cb-4442-a4dd-d6e9c54ce921,,,Witness,,,,,,,Witness,,M
HCM 346,,Robert Carles de Heydon,9e22c53f-2a87-42ad-bd38-abddde54def9,Robert son of Agnes Kapeles de Heydon',9e22c53f-2a87-42ad-bd38-abddde54def9,son of Agnes Carles,index has Carles (Karles),Principal,,,,Parent,,Principal,,,M
HCM 1752,,Robert Carpenter,39ed7e57-6f02-493a-9cb3-d1c4a55e1e4f,Robert Carpentar',39ed7e57-6f02-493a-9cb3-d1c4a55e1e4f,,,Neighbor,Neighbor,,,,,,,,M
HCM 126,,Robert Chark,7c353b02-78c1-494d-9bc9-775f96f709f0,Robert Chark,7c353b02-78c1-494d-9bc9-775f96f709f0,,"cf HCM 220, p.489, 1270-1300, vicinity Mora Canticorum; also HCM 438, p.519, 1275-1300; also HCM 389, p.506, late 13th [all same guy]",Witness,,,,,,,Witness,,M
HCM 516,,Robert Chark,7c353b02-78c1-494d-9bc9-775f96f709f0,"Robert Chark',",99b4ca40-83d5-48c7-bb4a-10372cbd92ac,,,Witness,,,,,,,Witness,,M
HCM 308-em,,Robert Chase de Stretton,0bc93b2a-8e9d-46f2-a99f-403f48eb7381,Robert Chase de Stretton,0bc93b2a-8e9d-46f2-a99f-403f48eb7381,,"formerly; distinct from Robert de Stretton, smith",Lease-Holder,,,,,,,,,M
HCM 1790,,Robert Colyns,d21d865d-d99d-42a0-be6c-b17bed6aea7b,"Robert Colyns,",d21d865d-d99d-42a0-be6c-b17bed6aea7b,,,Witness,,,,,,,Witness,,M
RBLR 1605,,Robert Cope,c331ca1f-ef26-43d0-a003-28816cadfeb4,Robertus Cope,c331ca1f-ef26-43d0-a003-28816cadfeb4,,,Principal,,,,,,Principal,,,M
HCM 1703,,Robert Culbel,a26c71e8-935a-4b5d-95cc-7fcadfbedb72,Robert Culbel,a26c71e8-935a-4b5d-95cc-7fcadfbedb72,,,Witness,,,,,,,Witness,,M
HCM 1601,,Robert Curteys,9ad15a0b-0aa3-4646-82ac-88b914517600,Robert Curteys;,9ad15a0b-0aa3-4646-82ac-88b914517600,,"cf C&E p.435, 436 for docs of c.1261, vicinity Canon's More; also p.494, c.1271",Principal,,,,,,Principal,,,M
HCM 2575,,Robert Curteys,9ad15a0b-0aa3-4646-82ac-88b914517600,Robert Curteys,f4c19d32-fb8a-444e-bd0c-ef40ae1e1782,,,Principal,,,,,,Principal,,,M
HCM 1686,,Robert d'Abitot,567991a2-cc0c-438f-a004-f4a80703b01c,fi ak rt Dabetot(?),567991a2-cc0c-438f-a004-f4a80703b01c,,Roger Dabetot (?) [per typescript],Witness,,,,,,,Witness,,M
HCM 346,,Robert d'Abitot,567991a2-cc0c-438f-a004-f4a80703b01c,Robert Dabetot,620af061-20de-4303-bc69-9a469bb0c4d1,,"cf HCM 1686, p.918, 1339; former husband to Matilda; of Redmarleye d'Abitot, surely?",Dead,,,,,,,,Dead,M
HCM 621,,Robert de Apperlegh,56cbf5c1-700a-4f92-b07d-6222075672b5,Robert de eer,56cbf5c1-700a-4f92-b07d-6222075672b5,,Robert de Apperlegh',Witness,,,,,,,Witness,,M
HCM 2136,,Robert de Avebury,33147662-8922-416c-90f2-c603c21bba37,"Robert de Auebury, clerk of the diocese of Salisbury, notary public",33147662-8922-416c-90f2-c603c21bba37,"clerk of the diocese of Salisbury, notary public","Avebury, Wiltshire",Witness|Scribe|Clerical,,TRUE,,,Scribe,,Witness,,M
HCM 2141,,Robert de Avebury,33147662-8922-416c-90f2-c603c21bba37,"Robert de Auebury, clerk of the diocese of ee notary public and registrar of the court of Canterbury",99de3dcd-ff72-4b28-8522-ce8508a7e9d1,clerk of the diocese of ee notary public and registrar of the court of Canterbury,"Avebury, Wiltshire",Witness|Scribe|Clerical|Agent,Agent,TRUE,,,Scribe,,Witness,,M
HCM 2142,,Robert de Avebury,33147662-8922-416c-90f2-c603c21bba37,"Robert de Auebury, clerk of the diocese of rents nenees | ton and registrar of the court of Canterbury",e30db5d7-82ed-4364-8647-5fa059b14d5f,"clerk of the diocese of rents, notary public, and registrar of the court of Canterbury","Avebury, Wiltshire",Witness|Scribe|Clerical|Agent,Agent,TRUE,,,Scribe,,Witness,,M
HCM 2137,,Robert de Beek knight,3f945378-a470-4ecd-9f26-680a6b27ef5f,"Robert de Bek', knight",3f945378-a470-4ecd-9f26-680a6b27ef5f,knight,,Principal,,,,,,,,,
HCM 2143,,Robert de Beek knight,3f945378-a470-4ecd-9f26-680a6b27ef5f,"Kobert de Bek*, knight,",bedef4a4-ebfc-4da6-af73-2f0177b58160,knight,"Robert|father to Richard de Bek, rector of --- or Mershton",Patronymic,,,TRUE,,,,,,M
HCM 2222,,Robert de Beek prior of Malpas,543f55df-7bb4-4787-aa9f-fe695494c70e,Rober’ de oe = Malpas ‘ag Malo Paesa proctor of the pe or and chapter,543f55df-7bb4-4787-aa9f-fe695494c70e,,"(frater) Robert de Beek', prior of Malpas (de Malo Passo) and proctor of the prior and chapter of Montacute (Montis Acuti)|(is he the former knight with the crooked son Richard posing as rector of free chapel etc?)",Agent|Clerical|Principal,Agent,TRUE,,,,Principal,,,M
HCM 2506,,Robert de Bodenham,37683a1c-82dd-4b4b-8d64-280888956671,Robert de Bodenham,37683a1c-82dd-4b4b-8d64-280888956671,,"included among the ""lords of the vill of Byford""?",Principal,,,,,,Principal,,,M
HCM 1474,,Robert de Bokenhulle,9f7ead1b-2d08-4345-ac2d-c0009e4d2b9a,Robert de Bokenhull',6df19074-3b66-4d49-a05e-fb5f2cfbd985,,"vicar & chaplain of HC, with 5 others (see Roger de Clehungre)",Principal|Clerical,,TRUE,,,,Principal,,,M
RBLR 4203,"RBLR 4203, HCM 1071",Robert de Bokenhulle,9f7ead1b-2d08-4345-ac2d-c0009e4d2b9a,"Robert de Bokenhull', clerks",f77b27d4-e0d9-455d-8efb-a969afeeebb9,clerks,,Witness|Clerical,,TRUE,,,,,Witness,,M
RBLR 1812,"RBLR 1812, HCM 1014",Robert de Borgat,edf69b70-8c63-4d37-ba4d-864aa5d58680,"Robert de Borgat’, formerly abbot of Radyng’",edf69b70-8c63-4d37-ba4d-864aa5d58680,abbot of Reading formerly (1269-1290),"had some relation with Michael de Bereham, canon of H, since RS gives Michael a ring that Robert had given him...",Dead|Clerical,,TRUE,,,,,,Dead,M
HCM 355,,Robert de Brok,5826d001-60de-4ba6-be7f-c0eecc3daf0d,Robert son of Walter de Brok',5826d001-60de-4ba6-be7f-c0eecc3daf0d,son of Walter de Brok,,Neighbor,Neighbor,,,Parent,,,,,M
RBLR 4901,,Robert de Bury,ce308025-c479-4de4-91f3-e153d12bc394,Robert de Bury,ce308025-c479-4de4-91f3-e153d12bc394,knight,,Principal,,,,,,Principal,,,M
RBLR 2502,,Robert de Bustlere,b25120b8-e02f-4fdd-b391-4145fbc7bab0,Robert de Bustlere,b25120b8-e02f-4fdd-b391-4145fbc7bab0,,"going abroad with Almaric la Zouche, in royal party",Agent|Principal,Agent,,,,,Principal,,,M
HCM 1434,,Robert de Byford,45c22c0c-ccc4-42e1-815c-4873bb4b9ffe,Robert de Byford,2f057fa7-2e48-4b12-bbac-74ae6db8c88b,,,Witness|Clerical,,TRUE,,,,,Witness,,M
HCM 1474,,Robert de Byford,45c22c0c-ccc4-42e1-815c-4873bb4b9ffe,"Robert de Biford',",525e4e35-bd64-4beb-9c75-18b2f29cc4b2,,"vicar and chaplain of HC, with 5 others",Witness|Clerical,,TRUE,,,,,Witness,,M
HCM 3015,,Robert de Byford,45c22c0c-ccc4-42e1-815c-4873bb4b9ffe,"Robert de Byford', oe and vicar-choral of the church of Hereford",c64a67b8-6104-4dfc-aa77-e5d4a56038b2,oe and vicar-choral of the church of Hereford,,Principal|Clerical|Witness,,TRUE,,,,Principal,Witness,,M
HCM 3165,,Robert de Byford,45c22c0c-ccc4-42e1-815c-4873bb4b9ffe,Robert de Byford',45c22c0c-ccc4-42e1-815c-4873bb4b9ffe,,vicar at HC,Witness|Clerical,,TRUE,,,,,Witness,,M
HCM 598,,Robert de Byford,45c22c0c-ccc4-42e1-815c-4873bb4b9ffe,"Robert de Biford', vicar in the aforesaid church of St. Ethelbert,",534c8a7e-bc38-4a6b-8dfb-2d43e2295f6c,"vicar in the aforesaid church of St. Ethelbert,",,Principal|Clerical,,TRUE,,,,Principal,,,M
HCM 2198,,Robert de Bysshampton,420f2c1c-bacf-4531-ae8d-1b14d6246740,Robert son of Richard Ge Bisshampton' f,420f2c1c-bacf-4531-ae8d-1b14d6246740,son of Richard,"former husband to Emma, sister of John de Marewent, clerk|and Henry de Marewent",Dead,,,,Parent,,,,Dead,M
HCM 529,,Robert de Bysshampton,420f2c1c-bacf-4531-ae8d-1b14d6246740,Robert son of Richard de Bysshampton';,678c84f0-d4b2-4710-b5a0-5b61b862f20c,son of Richard; husband to Emma,,Dead,,,,Parent,,,,Dead,M
HCM 530,,Robert de Bysshampton,420f2c1c-bacf-4531-ae8d-1b14d6246740,Robert son of Richard of Byshampton',4ce3c796-b008-4e26-98fb-04ddbb82bb84,son of Richard,husband to Emma (formerly),Dead,,,,Parent,,,,Dead,M
HCM 531,,Robert de Bysshampton,420f2c1c-bacf-4531-ae8d-1b14d6246740,Robert son of Richard de Bissamton,ed66f07c-5f80-4f26-8abe-490ebd277b37,son of Richard; husband to Emma,,Dead,,,,Parent,,,,Dead,M
HCM 2305,,Robert de Cantilupe,f401c235-9790-4038-9d0b-12f1fe72cc10,Robert de Cantelupo,f401c235-9790-4038-9d0b-12f1fe72cc10,,,Witness,,,,,,,Witness,,M
RBLR 3404,,Robert de Castro of Halford,4641df24-9d4b-41a8-bd10-0aec913c4502,Robert de Castro,4641df24-9d4b-41a8-bd10-0aec913c4502,,"father to Richard son of Robert de Castro of Halford, vicar of Sherbourne",Patronymic,,,TRUE,,,,,,M
HCM 1157,,Robert de Chaundos,2607e8c1-ad9c-4328-a3e7-5aac29460f5e,Robert de Chandoys,2607e8c1-ad9c-4328-a3e7-5aac29460f5e,knight,,Witness,,,,,,,Witness,,M
HCM 1228,,Robert de Chaundos,2607e8c1-ad9c-4328-a3e7-5aac29460f5e,Robert de Chaundos,d4b54cfe-5d4c-48ab-8844-9a04a9347348,,,Witness,,,,,,,Witness,,M
HCM 2469-em,,Robert de Chestelton,743cc47d-95b5-4475-aa4c-a1d148dcb043,Robert de Chestelton',743cc47d-95b5-4475-aa4c-a1d148dcb043,,,Lease-Holder,,,,,,,,,M
HCM 2050,,Robert de Colewell,8d3c4f1a-b3b4-42dc-874f-6d25ce54953b,"Robe rt de Colewell', formerly vicar of the church of From' Episcopi",8d3c4f1a-b3b4-42dc-874f-6d25ce54953b,formerly vicar of the church of From' Episcopi,incorrect OCR for doc #2650 = correct is #2050,Clerical|Dead|Principal,,TRUE,,,,Principal,,Dead,M
HCM 354,,Robert de Colewell,8d3c4f1a-b3b4-42dc-874f-6d25ce54953b,Robert vicar of Bishops Frome;,1fe59947-73c6-474e-872f-30add522ae18,vicar of Bishops Frome,vicinity of Colwell,Principal|Clerical,,TRUE,,,,Principal,,,M
HCM 382,,Robert de Comptone,e503cbcc-6d27-4b06-bb5f-d20240564234,Robert de ¢ con's,e503cbcc-6d27-4b06-bb5f-d20240564234; a55fbafb-5237-4c23-ada9-54081609aa11,,"Robert de Compton, father to Richard and Ellen; father to Richard and Ellen",Patronymic,Lease-holder,,TRUE,,,,,,M
HCM 385,,Robert de Comptone,e503cbcc-6d27-4b06-bb5f-d20240564234,"Robert de Compton’,",ea33b762-95d3-4e3a-805d-50757f261d5e,,"father to Ellen, formerly wife of John Batun",Patronymic,,,TRUE,,,,,,M
HCM 2122,,Robert de Corse,0098f9fe-5aea-4314-b506-55a1e12e4c62,Robert de Cors,ab8ce66e-bbf0-44ab-8b98-7136f8584d3b,,Corse = Glouc village & forest; cf Robert lord of Staunton-juxta-Cors (Staunton Coleford),Witness,,,,,,,Witness,,M
HCM 559,,Robert de Corse,0098f9fe-5aea-4314-b506-55a1e12e4c62,"Robert, lord of Stauntone",0098f9fe-5aea-4314-b506-55a1e12e4c62,lord of Stauntone,Staunton juxta Cors (now Staunton Coleford); land in Redmarleye d'Abitot,Witness,,,,,,,Witness,,M
HCM 2668,,Robert de Cotinton,d86df368-d527-47d0-974e-b4072deca8c6,"Robert de Cotinton', clerk of the dean and chapter of Hereford",d86df368-d527-47d0-974e-b4072deca8c6,clerk of the dean and chapter of Hereford,,Principal,,,,,,Principal,,,M
HCM 2670,,Robert de Cotinton,d86df368-d527-47d0-974e-b4072deca8c6,"Robert de Cotinton', clerk of the dean and chapter of Hereford",17e4fe8d-20b6-4f3a-bd21-f56d57138c65,clerk of the dean and chapter of Hereford,,Principal|Clerical|Agent,Agent,TRUE,,,,Principal,,,M
HCM 2671,,Robert de Cotinton,d86df368-d527-47d0-974e-b4072deca8c6,"Robert de Cotinton', clerk of the dean and chapter of Hereford",d309ded7-4ae3-4d79-b605-7d763bda40b9,clerk of the dean and chapter of Hereford,,Principal|Clerical|Agent,Agent,TRUE,,,,Principal,,,M
HCM 2718,,Robert de Cotinton,d86df368-d527-47d0-974e-b4072deca8c6,"Robert de Cotinton, clerk of the dean and chapter of Hereford",02fa662d-8945-4576-9987-3ed0a9b6485b,clerk of the dean and chapter of Hereford,,Principal|Clerical|Agent,Agent,TRUE,,,,Principal,,,M
HCM 2455,,Robert de Cuple,3c1d048d-d315-4c0e-a23c-5608d504a8dc,Robert de Cuple,3c1d048d-d315-4c0e-a23c-5608d504a8dc,,"cf Roger de Caple, executor of Thomas Thebaud?",Lease-holder,Lease-holder,,,,,,,,M
HCM 308,,Robert de Cynetens,1ded9233-9b2d-4e42-96e6-5454076af3c5,Robert de Cynetens,1ded9233-9b2d-4e42-96e6-5454076af3c5,,,Principal,,,,,,Principal,,,M
HCM 308-em,,Robert de Cynetens,1ded9233-9b2d-4e42-96e6-5454076af3c5,Robert de Cynetens,f6c5e01b-53ed-4523-97f4-06c4a10890d0,,,Principal,,,,,,Principal,,,M
HCM 2226,,Robert de Dunre,8ec88589-4a86-42fb-b7ff-a5eda67fc7dc,Robert de Dunre,8ec88589-4a86-42fb-b7ff-a5eda67fc7dc,,,Principal,,,,,,Principal,,,M
HCM 352,,Robert de Dyk I,97f0a5c1-e070-4f86-868d-0e573a39fc4f,Robert de Dyk',97f0a5c1-e070-4f86-868d-0e573a39fc4f,son of Roger de Dyk,father to Robert son of Robert de Dyk' of Bromesberuwe,Lease-Holder|Dead,,,,,,,,Dead,M
HCM 497,,Robert de Dyk I,97f0a5c1-e070-4f86-868d-0e573a39fc4f,Robert de Dyk’,4a8f908c-ec26-4c64-af08-1c498b66af54,,,Witness,,,,,,,Witness,,M
HCM 352,,Robert de Dyk II of Bromesberuwe,835ad359-e14c-44a1-b4cd-725a73cb8d3c,Robert son of Robert de Dyk' of Bromesberuwe,835ad359-e14c-44a1-b4cd-725a73cb8d3c,,,Principal,,,,Parent,,Principal,,,M
HCM 533,,Robert de Dyk II of Bromesberuwe,835ad359-e14c-44a1-b4cd-725a73cb8d3c,"Robert Dyk',",4c416116-fa50-4b75-bbc9-5f9402aef2dd,,,Witness,,,,,,,Witness,,M
RBLR 2502,,Robert de Echyngham,b152dd6f-e442-4c47-99fe-9c9205b19e2e,Robert de Echyngham,b152dd6f-e442-4c47-99fe-9c9205b19e2e,,going abroad in royal party,Principal|Agent,Agent,,,,,Principal,,,M
